	id	sentence	sentiment
3438	adacd6f164646b63389f22a61	 A lot more dimensional and complex than its sunny disposition would lead you to believe .	3
3439	d056fadf902ed184a163d5e0a	 Jeffs has created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness .	4
3440	1570c185ae4cddf019a4a774f	 Underachieves only in not taking the Shakespeare parallels quite far enough .	2
3441	5f18a7795f5c721ebb87566f9	 The most audacious , outrageous , sexually explicit , psychologically probing , pure libido film of the year has arrived from Portugal .	3
3442	a1a83e6d42b5971cfb3cd6445	 The creative animation work may not look as fully ` rendered ' as Pixar 's industry standard , but it uses lighting effects and innovative backgrounds to an equally impressive degree .	3
3443	03a0af37ed8230783fa6c755c	 Art-house to the core , Read My Lips is a genre-curling crime story that revives the free-wheeling noir spirit of old French cinema .	3
3444	623e292218600440d8aba8af6	 Grant is certainly amusing , but the very hollowness of the character he plays keeps him at arms length	1
3445	db1382f9bc76b16288260e17d	 Conceptually brilliant ... Plays like a living-room War Of The Worlds , gaining most of its unsettling force from the suggested and the unknown .	3
3446	b247f768588af6cf08338616f	 ... manages to deliver a fair bit of vampire fun .	3
3447	9d100a9eef1ae507717c53405	 Drama of temptation , salvation and good intentions is a thoughtful examination of faith , love and power .	3
3448	b26c958b947d0056d2bdfb2eb	 The strength of the film comes not from any cinematic razzle-dazzle but from its recovery of an historical episode that , in the simple telling , proves simultaneously harrowing and uplifting .	4
3449	801ee045650753fb164b0e7f3	 The performances are strong , though the subject matter demands acting that borders on hammy at times .	3
3450	5542f2e47a4d8073aa07b2ee2	 A damn fine and a truly distinctive and a deeply pertinent film .	4
3451	d47648acde3a590f597de9f5e	 Still rapturous after all these years , Cinema Paradiso stands as one of the great films about movie love .	4
3452	38aa79e051e25911e9454a0c0	 Reggio and Glass put on an intoxicating show .	3
3453	a1406854f50fd15b288b574c1	 MacDowell ... gives give a solid , anguished performance that eclipses nearly everything else she 's ever done .	4
3454	d33f5e7fe98909e44ce3317bb	 The thing about guys like Evans is this : You 're never quite sure where self-promotion ends and the truth begins .	1
3455	fdd7e46af5e2526d528af9b8d	 But as you watch the movie , you 're too interested to care .	4
3456	e8db9c2eea58c1d226f9a00ca	 I liked a lot of the smaller scenes .	3
3457	5d6d28d7e9521e2cab66ab35e	 The film will appeal to Discovery Channel fans and will surely widen the perspective of those of us who see the continent through rose-colored glasses .	2
3458	76d41e2a6523a28690aca3ee7	 An eye-boggling blend of psychedelic devices , special effects and backgrounds , ` Spy Kids 2 ' is a visual treat for all audiences .	3
3459	fd0ceb4c5ef60be80725dc88f	 Straightforward and old-fashioned in the best possible senses of both those words , Possession is a movie that puts itself squarely in the service of the lovers who inhabit it .	3
3460	ce2f57abf0852f2dcc3a5e51a	 It may ... work as a jaunt down memory lane for teens and young adults who grew up on televised Scooby-Doo shows or reruns .	3
3461	dd50db82257b4cc7c620f2253	 One of those movies that catches you up in something bigger than yourself , namely , an archetypal desire to enjoy good trash every now and then .	4
3462	87445f504a3e63819d5fdd7b7	 This harrowing journey into combat hell vividly captures the chaotic insanity and personal tragedies that are all too abundant when human hatred spews forth unchecked .	2
3463	6c4e9e24ff7537634f7c71a7d	 Far more successful , if considerably less ambitious , than last year 's Kubrick-meets-Spielberg exercise .	3
3464	e08364644063f8f599f2ed30c	 Elling builds gradually until you feel fully embraced by this gentle comedy .	3
3465	bff5a623979c52425b16e582d	 A fascinating examination of the joyous , turbulent self-discovery made by a proper , middle-aged woman .	3
3466	52aeb24ecc9c66be1ec78ca53	 Here is a VH1 Behind the Music special that has something a little more special behind it : music that did n't sell many records but helped change a nation .	3
3467	035f2675b8cfaaeaf1917ad63	 Buy popcorn .	2
3468	60a16c3196241038833c1ed47	 Take nothing seriously and enjoy the ride .	3
3469	596e3d3f016f828dcfd653992	 Carrying off a spot-on Scottish burr , Duvall -LRB- also a producer -RRB- peels layers from this character that may well not have existed on paper .	3
3470	8c15f77142370e136aff85eaa	 The acting , for the most part , is terrific , although the actors must struggle with the fact that they 're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans .	3
3471	f73bea65526d8d41bff14ead8	 Some Body will take you places you have n't been , and also places you have .	3
3472	f04de32452ca23fe4efb69310	 Vereté has a whip-smart sense of narrative bluffs .	3
3473	27549c143f518cf7a9fa5ed17	 Parts of the film feel a bit too much like an infomercial for Ram Dass 's latest book aimed at the boomer demographic .	1
3474	256a2189dbf9335439dbb94cb	 But mostly it 's a work that , with humor , warmth , and intelligence , captures a life interestingly lived .	4
3475	4de90e3f3f591e68111f86aac	 Were it not for a sentimental resolution that explains way more about Cal than does the movie or the character any good , Freundlich 's World Traveler might have been one of the more daring and surprising American movies of the year .	2
3476	8efcd69be943c3c8180fd9130	 `` Home Movie '' is the film equivalent of a lovingly rendered coffee table book .	2
3477	ec018ebe5aeb2df31ebe3e8b9	 Graphic sex may be what 's attracting audiences to Unfaithful , but gripping performances by Lane and Gere are what will keep them awake .	4
3478	4c59d3639ffbc48816d7e8ce6	 When compared to the usual , more somber festival entries , Davis ' highly personal brand of romantic comedy is a tart , smart breath of fresh air that stands out from the pack even if the picture itself is somewhat problematic .	4
3479	c6ea3d34a0bdaa2b817d51c7b	 Both damning and damned compelling .	3
3480	3e7fc629877c43838371988b9	 Much has been written about those years when the psychedelic '60s grooved over into the gay '70s , but words do n't really do the era justice .	3
3481	f21e8c46fdd183d2744e34e0a	 You have to see it .	4
3482	fadbbb15b38e11e31e27a2b88	 Even if it pushes its agenda too forcefully , this remains a film about something , one that attempts and often achieves a level of connection and concern .	3
3483	9d5616e3ee5884e506bd7065d	 What lifts the film high above run-of-the-filth gangster flicks is its refusal to recognise any of the signposts , as if discovering a way through to the bitter end without a map .	3
3484	5a40cd00d5062851eb03370bd	 Both an admirable reconstruction of terrible events , and a fitting memorial to the dead of that day , and of the thousands thereafter .	3
3485	deeee65e6663b7bdc01bfd8ab	 A sly dissection of the inanities of the contemporary music business and a rather sad story of the difficulties of artistic collaboration .	2
3486	767c4eac3628f6af30beef1a6	 The unique niche of self-critical , behind-the-scenes navel-gazing Kaufman has carved from Orleans ' story and his own infinite insecurity is a work of outstanding originality .	4
3487	0233ec7748cf55b26d3b4f189	 Lovingly photographed in the manner of a Golden Book sprung to life , Stuart Little 2 manages sweetness largely without stickiness .	4
3488	8eb734ace5cc50cb48c37b912	 Consistently clever and suspenseful .	4
3489	2779052bb93e047e7adae6412	 It 's like a `` Big Chill '' reunion of the Baader-Meinhof Gang , only these guys are more harmless pranksters than political activists .	2
3490	12a838a2c18170b93f279cfc3	 The story gives ample opportunity for large-scale action and suspense , which director Shekhar Kapur supplies with tremendous skill .	4
3491	9356a28099cc51348ddd65440	 Fresnadillo has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense .	3
3492	eea47061b74d9f3886148b522	 Throws in enough clever and unexpected twists to make the formula feel fresh .	4
3493	0dcc9dc05af7f5c014f868faf	 Weighty and ponderous but every bit as filling as the treat of the title .	3
3494	34f7dc8012b54ab5b134085cc	 A real audience-pleaser that will strike a chord with anyone who 's ever waited in a doctor 's office , emergency room , hospital bed or insurance company office .	3
3495	f70af182fdcd034c062c85b8a	 Generates an enormous feeling of empathy for its characters .	3
3496	5763daaa7bc26c4f7b44cfb34	 Exposing the ways we fool ourselves is One Hour Photo 's real strength .	2
3497	1ea4024a7f6c5f87a172bfc45	 It 's up to you to decide whether to admire these people 's dedication to their cause or be repelled by their dogmatism , manipulativeness and narrow , fearful view of American life .	2
3498	5859cc033e46b25732830a1be	 Mostly , -LRB- Goldbacher -RRB- just lets her complicated characters be unruly , confusing and , through it all , human .	3
3499	842cb14a0d489c987a12be4d4	 ... quite good at providing some good old fashioned spooks .	3
3500	d0e69469ffb0eea333d6bfa8e	 At its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .	2
3501	aa8c7b5715fc315c0a385e1c1	 Scherfig 's light-hearted profile of emotional desperation is achingly honest and delightfully cheeky .	4
3502	1c68e22c319a04a29ac992644	 A journey spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes Holly and Marina tick , and our hearts go out to them as both continue to negotiate their imperfect , love-hate relationship .	3
3503	b43cf7c090ded984687ae863b	 The wonderfully lush Morvern Callar is pure punk existentialism , and Ms. Ramsay and her co-writer , Liana Dognini , have dramatized the Alan Warner novel , which itself felt like an answer to Irvine Welsh 's book Trainspotting .	3
3504	1d06bf8519fc1fa8b3115c677	 As it turns out , you can go home again .	3
3505	1d2c39176e413f2b9ac8879bd	 You 've already seen City by the Sea under a variety of titles , but it 's worth yet another visit .	3
3506	56cefd61b6a44caad9a9bde57	 This kind of hands-on storytelling is ultimately what makes Shanghai Ghetto move beyond a good , dry , reliable textbook and what allows it to rank with its worthy predecessors .	3
3507	3a00567aa8fffb5b30b7a51a0	 Making such a tragedy the backdrop to a love story risks trivializing it , though Chouraqui no doubt intended the film to affirm love 's power to help people endure almost unimaginable horror .	3
3508	9723b30b489340e08fbab2e3a	 Grown-up quibbles are beside the point here .	2
3509	7333763a97f008f96358e3179	 The little girls understand , and McCracken knows that 's all that matters .	3
3510	2e2f278221d1d5040e74c04c3	 A powerful , chilling , and affecting study of one man 's dying fall .	4
3511	b946a3f57abf685bd831c502f	 This is a fascinating film because there is no clear-cut hero and no all-out villain .	4
3512	a02b42b4170aaed01b555b62b	 A dreadful day in Irish history is given passionate , if somewhat flawed , treatment .	3
3513	7afd88dd0eed92add522c37c7	 ... a good film that must have baffled the folks in the marketing department .	4
3514	e04c5d5dc33c7a08441f95d99	 ... is funny in the way that makes you ache with sadness -LRB- the way Chekhov is funny -RRB- , profound without ever being self-important , warm without ever succumbing to sentimentality .	4
3515	080e51e2333a3d2b26a83b461	 Devotees of Star Trek II : The Wrath of Khan will feel a nagging sense of deja vu , and the grandeur of the best Next Generation episodes is lacking .	1
3516	498b11cf7caf9f343024fa0f0	 A soul-stirring documentary about the Israeli\/Palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .	4
3517	60145dbe333fb2e10cc7ee71c	 What 's so striking about Jolie 's performance is that she never lets her character become a caricature -- not even with that radioactive hair .	3
3518	3dc842c2787dbbdab621801a4	 The main story ... is compelling enough , but it 's difficult to shrug off the annoyance of that chatty fish .	1
3519	688c602d75e7288075ceec342	 The performances are immaculate , with Roussillon providing comic relief .	4
3520	18fc70f58f5cb731216e03602	 Kinnear ... gives his best screen performance with an oddly winning portrayal of one of life 's ultimate losers .	4
3521	05f9004f5faf77f36ef9a8463	 Hugh Grant , who has a good line in charm , has never been more charming than in About a Boy .	4
3522	cc44c4e44233951c9d75d7b87	 There 's a lot of tooth in Roger Dodger .	3
3523	644988c21f8d86da6c96beffe	 But what 's nice is that there 's a casual intelligence that permeates the script .	4
3524	94f623d38bf87fa5defbc4f60	 Reminiscent of Alfred Hitchcock 's thrillers , most of the scary parts in ` Signs ' occur while waiting for things to happen .	3
3525	0baac1464cd4582a5bb34096a	 One of the best looking and stylish animated movies in quite a while ...	4
3526	3e64065fdc056822d15250b4b	 Its use of the thriller form to examine the labyrinthine ways in which people 's lives cross and change , buffeted by events seemingly out of their control , is intriguing , provocative stuff .	4
3527	a26ffce8616039c0053690b63	 Denver should not get the first and last look at one of the most triumphant performances of Vanessa Redgrave 's career .	2
3528	7b70e9d2f55bbce3c1a752651	 It deserves to be seen everywhere .	3
3529	ca14d2a7d679756362d53b733	 You need n't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of Haynes ' work .	3
3530	9bad9b8a2cd97eae4f43dc40a	 Though Haynes ' style apes films from the period ... its message is not rooted in that decade .	2
3531	08e3b23b9e61766690d502b0c	 Waiting for Godard can be fruitful : ` In Praise of Love ' is the director 's epitaph for himself .	3
3532	1d689d9f053629369da4a5ee3	 A gangster movie with the capacity to surprise .	3
3533	2ef6cdaf6c6979c31ef544947	 The film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission ... if `` gory mayhem '' is your idea of a good time .	3
3534	4b9b52e854f387bbbe182a8f0	 If not a home run , then at least a solid base hit .	3
3535	9303d82741681b4d22bddaf1a	 Goldmember is funny enough to justify the embarrassment of bringing a barf bag to the moviehouse .	2
3536	c0994748d4a991408322b1808	 ... a fairly disposable yet still entertaining B picture .	2
3537	092d179307b0a375de400847c	 It may not be particularly innovative , but the film 's crisp , unaffected style and air of gentle longing make it unexpectedly rewarding .	3
3538	b5f39f67a32481bd6436b0007	 The film truly does rescue -LRB- the Funk Brothers -RRB- from Motown 's shadows .	2
3539	5939df9067b936e52c7fc0740	 It 's about time .	2
3540	a31d219ae422ce3be02006e1f	 Drawing on an irresistible , languid romanticism , Byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .	4
3541	95f8481794002301cdd95b58f	 Works because we 're never sure if Ohlinger 's on the level or merely a dying , delusional man trying to get into the history books before he croaks .	2
3542	7934452eb7885cb0911480598	 -LRB- Scherfig -RRB- has made a movie that will leave you wondering about the characters ' lives after the clever credits roll .	3
3543	dbb0fd8dc04d8cc5eb32200d9	 A heady , biting , be-bop ride through nighttime Manhattan , a loquacious videologue of the modern male and the lengths to which he 'll go to weave a protective cocoon around his own ego .	3
3544	ce6b94ffb0aa980993ad980b3	 Skin Of Man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .	3
3545	b96bdf376c0640b2a726a59dd	 The Piano Teacher is not an easy film .	1
3546	841e778fe52d6d28c1ff27d7a	 It forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .	1
3547	d0a9c0f49b895a6122de2b17b	 As refreshing as a drink from a woodland stream .	3
3548	e8ac0fc11a0994daba9b2d165	 Williams absolutely nails Sy 's queasy infatuation and overall strangeness .	3
3549	d35c31733f7e58f1a500cbd58	 Can I admit XXX is as deep as a Petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure ?	1
3550	8042ccb620ffd04f6108d0e08	 While it 's nothing we have n't seen before from Murphy , I Spy is still fun and enjoyable and so aggressively silly that it 's more than a worthwhile effort .	4
3551	74307c89580534e94d37ed452	 By the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .	2
3552	e85c621ac67775965a215ecfc	 An intimate contemplation of two marvelously messy lives .	3
3553	7ca37c098777acda974eaa345	 Rarely has skin looked as beautiful , desirable , even delectable , as it does in Trouble Every Day .	3
3554	aeac3198b5ef75727f1a3439e	 This is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party .	3
3555	f05915a1fe9344c47562e7aef	 Poignant if familiar story of a young person suspended between two cultures .	3
3556	c657f9544d6ed7196e6dc2c01	 A metaphor for a modern-day urban China searching for its identity .	3
3557	92b9f1a41c58d9201da834c00	 For all its brooding quality , Ash Wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast .	3
3558	81d9e5f5236899f7308755d18	 An odd drama set in the world of lingerie models and bar dancers in the Midwest that held my interest precisely because it did n't try to .	4
3559	dbbe1ec5b9d69528757625154	 The film feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority .	3
3560	e7b1a9424cd7f66a7194979f6	 Despite its faults , Gangs excels in spectacle and pacing .	3
3561	ee149d838c7a124deab0b9b6d	 Entertaining despite its one-joke premise with the thesis that women from Venus and men from Mars can indeed get together .	2
3562	c6629b9a618698554bf897572	 A tightly directed , highly professional film that 's old-fashioned in all the best possible ways .	3
3563	388e5d2b741878d469189e618	 It 's dark but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate .	4
3564	e9d0395dbca4a643990ce78aa	 In visual fertility Treasure Planet rivals the top Japanese animations of recent vintage .	3
3565	d2a3c911a1d79f1f2cd49b733	 Enormously enjoyable , high-adrenaline documentary .	4
3566	7dcd2bf86fe6e91f60eb8044a	 Buy is an accomplished actress , and this is a big , juicy role .	3
3567	fbd80682f53966d4a4ff0a549	 It works its magic with such exuberance and passion that the film 's length becomes a part of its fun .	4
3568	bf80bcf5cb96d99be3cb7ed0c	 Beautifully crafted and brutally honest , Promises offers an unexpected window into the complexities of the Middle East struggle and into the humanity of its people .	4
3569	8574180b83ec5e41f2c178a02	 An old-fashioned but emotionally stirring adventure tale of the kind they rarely make anymore .	3
3570	0474b4c05d12c181d9f741282	 Charlotte Sometimes is a gem .	3
3571	e80fab542bd8178e5d8c8416c	 It 's always enthralling .	4
3572	70d3766719efb613ac1179336	 In my opinion , Analyze That is not as funny or entertaining as Analyze This , but it is a respectable sequel .	2
3573	8b94ac8e723f5fa8accaac9de	 A remarkable film by Bernard Rose .	4
3574	bde65c86486000237e83d92a0	 Zhuangzhuang creates delicate balance of style , text , and subtext that 's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .	3
3575	cf416d5e34249b5382c202593	 A much more successful translation than its most famous previous film adaptation , writer-director Anthony Friedman 's similarly updated 1970 British production .	3
3576	53bad1e523594e0daf537491e	 an original and highly cerebral examination of the psychopathic mind	3
3577	1b920d79dc567b871e9968547	 Michel Piccoli 's moving performance is this films reason for being .	3
3578	e4db5aa52b374fa4f0f86d29c	 A captivating and intimate study about dying and loving ...	4
3579	222c2a4f607048124d4f5339f	 This is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that does n't reveal even a hint of artifice .	4
3580	eca7d7169e758c840874d719c	 -LRB- Grant -RRB- goes beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it .	3
3581	26ccd10d976b70c33641d485c	 A high-spirited buddy movie about the reunion of Berlin anarchists who face arrest 15 years after their crime .	3
3582	9fdab13a79ef4684c3ab81f52	 About the best thing you could say about Narc is that it 's a rock-solid little genre picture .	3
3583	1aa5c970cb5e9fab97cc0db4a	 Whether you like it or not is basically a matter of taste .	2
3584	eb84690ac7fa53637da8c8fdc	 An involving , inspirational drama that sometimes falls prey to its sob-story trappings .	2
3585	87d0f645f64ed7314d6a491ee	 Some of the most inventive silliness you are likely to witness in a movie theatre for some time .	3
3586	3c9b0bd87531d9cce7286f239	 Canadian filmmaker Gary Burns ' inventive and mordantly humorous take on the soullessness of work in the city .	4
3587	cf2f196f4f2db2d4544454081	 A rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .	4
3588	0acc7bacaed84b994ee9428da	 Everyone 's insecure in Lovely and Amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .	4
3589	010a24827ec9c146a1a916951	 The closest thing to the experience of space travel	3
3590	ae2eae4ea883add3fdcdcb479	 Connoisseurs of Chinese film will be pleased to discover that Tian 's meticulous talent has not withered during his enforced hiatus .	3
3591	d1a009e16ef2f2c60d655b1b8	 If you can push on through the slow spots , you 'll be rewarded with some fine acting .	3
3592	d6578eb3ac1bf60563887239b	 An unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture .	3
3593	5b312fabf3280c809fb1f9d20	 Symbolically , Warm Water Under a Red Bridge is a celebration of feminine energy , a tribute to the power of women to heal .	3
3594	d88a8d50ef3918f500d5e3e99	 Spy Kids 2 also happens to be that rarity among sequels : It actually improves upon the original hit movie .	4
3595	27dd5d473448466f1a08a0cd9	 Exceptionally well acted by Diane Lane and Richard Gere .	4
3596	29e979dae63720b53b607b645	 Like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it 's one tough rock .	3
3597	bfa2635cb6a6b3598c3eec9bb	 In addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- Lilo & Stitch has a number of other assets to commend it to movie audiences both innocent and jaded .	4
3598	4d2467d95c69d15ce4f7fa8da	 Miller has crafted an intriguing story of maternal instincts and misguided acts of affection .	3
3599	82d8c66b22992d93527fdb654	 One of the most exciting action films to come out of China in recent years .	4
3600	e0c50202dfb3204eb45579490	 This is a nervy , risky film , and Villeneuve has inspired Croze to give herself over completely to the tormented persona of Bibi .	2
3601	67fdb94d496db6ec49e874245	 MY LITTLE EYE is the best little `` horror '' movie I 've seen in years .	4
3602	f3fce64a5b5e225dfcd297e38	 Tunney , brimming with coltish , neurotic energy , holds the screen like a true star .	4
3603	d8c2be07fce7ac7efa48165a3	 Even if the Naipaul original remains the real masterpiece , the movie possesses its own languorous charm .	4
3604	7b341d303b3447b6c848c5a4d	 -LRB- The film -RRB- tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it 's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .	3
3605	7c19ed384d6ac141619f0ed7c	 Sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to Frida Kahlo as if her life did , too .	2
3606	2ee361bf6788e7ed6878a6c43	 The strength of the film lies in its two central performances by Sven Wollter as the stricken composer and Viveka Seldahl as his desperate violinist wife .	3
3607	d5c8c6ccc170ec7fd9b77a447	 Like the series , the movie is funny , smart , visually inventive , and most of all , alive .	2
3608	ca1fe8eb00887629b6d79afa4	 It was filled with shootings , beatings , and more cussing than you could shake a stick at .	2
3609	79bef2e0d85c0defc10470e64	 You do n't know whether to admire the film 's stately nature and call it classicism or be exasperated by a noticeable lack of pace .	1
3610	cba45c4437cf556e40704f1cb	 Or both .	2
3611	8267bf2c959ee235bbea69ba9	 Sure , I hated myself in the morning .	1
3612	85517f31a8613d629f0aebd3d	 But then again , I hate myself most mornings .	1
3613	6101a88c2bf2d107c0d0b941d	 I still like Moonlight Mile , better judgment be damned .	3
3614	718c255eaa842f1db1263f8c9	 Time Out is as serious as a pink slip .	1
3615	d1612dc513a4b82a7a79b39cc	 And more than that , it 's an observant , unfussily poetic meditation about identity and alienation .	3
3616	26395da23b2baab4e1bb0c9c3	 Will assuredly rank as one of the cleverest , most deceptively amusing comedies of the year .	4
3617	5cf2b3b37e77f8d08ab305c0a	 Maryam is a small film , but it offers large rewards .	3
3618	0361b193d025b322ff4484252	 A highly watchable , giggly little story with a sweet edge to it .	3
3619	57dcce94d2770e66b9915724e	 The most consistently funny of the Austin Powers films .	3
3620	3e3f717b3b122ea4954e978c1	 Ana 's journey is not a stereotypical one of self-discovery , as she 's already comfortable enough in her own skin to be proud of her Rubenesque physique ...	2
3621	0d955f1ac34532c4e1aee76b2	 Cockettes has the glorious , gaudy benefit of much stock footage of Those Days , featuring all manner of drag queen , bearded lady and lactating hippie .	2
3622	9db8ced666af6ac54ff694985	 There 's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us .	3
3623	f957ca38a55bc3e5801ce4c09	 The comedy makes social commentary more palatable .	2
3624	87e3eeb2a544449e6c0974bb0	 An ideal love story for those intolerant of the more common saccharine genre .	3
3625	f7fdc5543a5e781599c0bd178	 One funny popcorn flick .	3
3626	bb6a23b055f17b99197158b99	 This New Zealand coming-of-age movie is n't really about anything .	1
3627	bfcb35d08926daa459f3cc406	 When it 's this rich and luscious , who cares ?	3
3628	f664852cd98a96ab5fadfab02	 Tully is worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer Hilary Birmingham .	4
3629	cfcc4fd92ec597e9210c4532a	 This gorgeous epic is guaranteed to lift the spirits of the whole family .	4
3630	43df8459096b6b87920d19641	 The Wild Thornberrys Movie is pleasant enough and the message of our close ties with animals can certainly not be emphasized enough .	3
3631	55ccb1e251f41d363ce218d3e	 Williams creates a stunning , Taxi Driver-esque portrayal of a man teetering on the edge of sanity .	4
3632	0124ae847f9f74091b9fa0573	 If you 're in the right B-movie frame of mind , it may just scare the pants off you .	3
3633	405fcc7bfe367965d203651ec	 A movie of riveting power and sadness .	4
3634	fced1a2104818acf961b0afe7	 Both a detective story and a romance spiced with the intrigue of academic skullduggery and politics .	3
3635	7045fa7639b0acc8303f6ae1d	 Ludicrous , but director Carl Franklin adds enough flourishes and freak-outs to make it entertaining .	3
3636	7a9766268844738c66fddf34e	 Director Roger Kumble offers just enough sweet and traditional romantic comedy to counter the crudity .	3
3637	49018e1be071c0463d017e6cf	 And there 's the inimitable Diaz , holding it all together .	3
3638	0e8ec63bb63e4b8c4bf8e06d9	 Spielberg 's picture is smarter and subtler than -LRB- Total Recall and Blade Runner -RRB- , although its plot may prove too convoluted for fun-seeking summer audiences .	3
3639	246ca1fd29783a9757d660e77	 It 's got all the familiar Bruckheimer elements , and Schumacher does probably as good a job as anyone at bringing off the Hopkins\/Rock collision of acting styles and onscreen personas .	3
3640	0a41f362ae604b976ab74d2c4	 A grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story .	3
3641	7ff2b4d151f58c03e05242876	 The production values are of the highest and the performances attractive without being memorable .	3
3642	06ffc8b3efd5cd9cab32bae29	 A well-rounded tribute to a man whose achievements -- and complexities -- reached far beyond the end zone .	4
3643	421422d23b8439ed9f1d9586b	 finely crafted , finely written , exquisitely performed	4
3644	0f3a2f9fdce1e9f631d7cbb1f	 Ramsay and Morton fill this character study with poetic force and buoyant feeling .	3
3645	d05238836505b120605b47ee1	 This submarine drama earns the right to be favorably compared to Das Boot .	3
3646	aa0df5882fc919fc2979acf33	 Claude Chabrol 's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements .	3
3647	8b6c3b0454b37145198f6f39f	 There 's a great deal of corny dialogue and preposterous moments .	1
3648	02d8294cdd3b82edd8757bd93	 And yet , it still works .	3
3649	b698c0e794bbca804c703a386	 The film was immensely enjoyable thanks to great performances by both Steve Buscemi and Rosario Dawson ...	4
3650	16e0da75f8b006277ca30b46d	 Like many Western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about North Korea 's recent past and South Korea 's future adds a much needed moral weight .	3
3651	e2a5c54ae424c891bb66e0ac5	 Special P.O.V. camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the immense IMAX screen .	4
3652	19afd4a7f11ae06a0abb8cf96	 Mike White 's deft combination of serious subject matter and dark , funny humor make `` The Good Girl '' a film worth watching .	4
3653	701650daa4b0fd181dfbe8667	 This is a shrewd and effective film from a director who understands how to create and sustain a mood .	3
3654	f39ff1d49b115a34306b27d70	 Meant to reduce Blake 's philosophy into a tragic coming-of-age saga punctuated by bursts of animator Todd McFarlane 's superhero dystopia .	2
3655	5b8e45436e5c08b0614f1672c	 Assayas ' ambitious , sometimes beautiful adaptation of Jacques Chardonne 's novel .	3
3656	2aee87b9d0d89936d0a69099f	 As ex-Marine Walter , who may or may not have shot Kennedy , actor Raymond J. Barry is perfectly creepy and believable .	3
3657	cb2f4cd89a3c6c2915f72b83a	 Those who do n't entirely ` get ' Godard 's distinctive discourse will still come away with a sense of his reserved but existential poignancy .	3
3658	2725b2f7bc97e153c06c788a1	 Pete 's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish .	4
3659	55909ad3ed72863b9c04d93c2	 Like Brosnan 's performance , Evelyn comes from the heart .	4
3660	de728237fef8df0d4c77ac9a2	 It uses some of the figures from the real-life story to portray themselves in the film .	3
3661	d9a81c236e0870e118cd01133	 The result is a powerful , naturally dramatic piece of low-budget filmmaking .	4
3662	5e4ed7d2fcc6247b4db6c56aa	 Its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .	3
3663	cc54ef169151e9cf751915bac	 The early and middle passages are surprising in how much they engage and even touch us .	4
3664	6a82801226896b568999894c0	 This is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one .	1
3665	0fb070e1113bf59058d6128ff	 It 's sort of in-between , and it works .	3
3666	6391afe6f499e4401389c8a29	 This quiet , introspective and entertaining independent is worth seeking .	4
3667	7b107a5b914da09a79ef500ad	 Whether our action-and-popcorn obsessed culture will embrace this engaging and literate psychodrama is n't much of a mystery , unfortunately .	2
